question_id,category_1,category_2,category_3,question_text_original,question_text_rev,variants_1,variants_2,variants_3,variants_4,variants_5,variants_6,variants_7,variants_8,variants_9,variants_10,variants_11,variants_12,variants_13,variants_14,variants_15,variants_16,variants_17,variants_18,,,,,variants_19,,,,answer
56af6c34e0e2eed9080000c2,Domande Generiche,Info e Acquisto,Viaggi,Su quali ambiti sono coperto con un'assicurazione viaggio?,Quali ambiti copre una polizza Viaggi di Europ Assistance?,Che cosa copre la polizza Viaggi?,Su quali ambiti sono coperto con un'assicurazione viaggio?,Quali sono le aree di copertura delle polizze Viaggi?,Quali prodotti offre Europ Assistance per le assicurazioni viaggio?,Quali tipologie di polizze Viaggi offre Europ Assistance?,Tra quali coperture posso scegliere con le polizze Viaggi di Europ Assistance?,Quali garanzie posso ottenere con una polizza Viaggi?,Quali servizi mi garantiscono le polizze Viaggi di Europ Assistance?,,,,,,,,,,,,,,,,,,,"Le aree di copertura delle polizze EA sono diverse e dipendono in larga misura dal prodotto assicurativo selezionato.\n\nUna polizza Viaggi Nostop Vacanza di Europ Assistance, ad esempio, ti garantisce:\n-  Assistenza sanitaria in tutto il mondo per risolvere qualunque emergenza, dalla segnalazione di un medico di riferimento all'estero fino al costante monitoraggio della degenza ospedaliera, inclusa l'organizzazione del rientro in Italia con accompagnamento sanitario. Il tutto grazie a una Centrale Operativa attiva 24 ore su 24,\n- Copertura spese mediche, ospedaliere e farmaceutiche in caso di malattia o infortunio, con pagamento diretto presso le strutture ospedaliere o rimborso nei caso in cui non fosse possibile il pagamento diretto.\n- Protezione del bagaglio e degli effetti personali, inclusi i vestiti indossati in caso di furto e incendio o disguidi con il vettore. E con l'estensione alla garanzia Bagaglio Top puoi estendere la protezione  a cellulari, mp3, personal computer, tablet, passeggini, carrozzine e attrezzatura sportiva.\n\nUna Polizza Viaggi Nostop Visti, necessaria per ottenere il Visto di ingresso nei paesi che richiedono l'assicurazione medica obbligatoria, garantisce invece assistenza sanitaria all'estero, pagamento delle spese mediche e copertura bagaglio per i viaggi, a scopo turistico o di studio, fino a 60 giorni in Russia, Algeria, Cuba e Libia.\n\nAncora, una polizza Viaggi Nostop Annullamento ti garantisce totale copertura assicurativa nel caso in cui  un imprevisto dovesse costringere te o la tua famiglia ad annullare o riprogrammare un viaggio. In quest'ultimo caso, l'assicurazione Viaggi Nostop Annullamento copre il rimborso degli eventuali maggiori costi sostenuti per l'acquisto di nuovi biglietti al posto di quelli non utilizzati.\n\nUna polizza Viaggi Nostop Gruppi, invece, pensata per i gruppi di almeno 10 persone, garantisce assistenza sanitaria 24 ore su 24 in tutto il mondo (consulenza medica, invio di un medico o di un'autoambulanza, rientro anticipato o segnalazione di uno specialista all'estero). Copre il rimborso delle spese mediche, farmaceutiche, ospedaliere in caso di infortunio o malattia e copre anche il bagaglio e gli effetti personali in caso di furto o smarrimento. È inoltre possibile acquistare garanzie integrative relative ad infortuni in viaggio, responsabilità civile e tutela legale.\nQuesti sono solo alcuni esempi riguardo le tipologie di copertura che le polizze viaggi Europ Assistance offrono, per maggiori informazioni ti invitiamo a consultare il fascicolo informativo del prodotto assicurativo di tuo interesse."
56af6c40e0e2eed9080000e9,Domande Generiche,Info e Acquisto,"Viaggi, Auto e Mobilità, Casa e Famiglia, Salute",Cosa devo fare se non riesco a calcolare correttamente un preventivo online?,Non riesco a calcolare correttamente un preventivo online,Non riesco a calcolare un preventivo onine.,Ho problemi nel calcolo di un preventivo online.,Quali sono le istruzioni per calcolare un preventivo online?,Non riesco a calcolare un preventivo online: potete aiutarmi?,,,,,,,,,,,,,,,,,,,,,,,"Ricontrolla che le tue risposte alle domande presenti nel processo di calcolo del preventivo siano corrette e complete: alla sinistra di ciascuna domanda, passando con il mouse sul simbolo (i), otterrai informazioni più dettagliate e puntuali sul tipo di dati da fornire in quella specifica domanda. In alternativa, se non riesci comunque a portare a termine il tuo preventivo su internet, puoi ottenere un preventivo telefonico contattandoci al numero 800.44.33.22, attivo dalle 08.00 alle 20.00 dal lunedì al sabato."
56af6c44e0e2eed9080000f8,Viaggi Nostop Treseicinque,Info e Acquisto,Viaggi,Sono coperto anche se cambio paese durante la permanenza all'estero?,Sono coperto anche se cambio paese durante la permanenza all'estero?,La copertura assicurativa è valida anche se cambio paese mentre sono all'estero?,La copertura delle polizze Viaggi è mondiale?,Sono in viaggio all'estero e cambio paese: la mia copertura rimane attiva?,"Se decido di cambiare paese durante la permanenza all'estero, mantenfo comunque la copertura assicurativa?",Vorrei cambiare paese durante un viaggio all'estero: la mia polizza Viaggi rimane comunque valida?,"La mia polizza Viaggi è sempre valida, in qualunque paese io vada?",La mia polizza Viaggi mi copre a prescindere dal fatto che io cambi paese durante un viaggio all'estero?,,,,,,,,,,,,,,,,,,,,"Si, la copertura è mondiale."
56af6c45e0e2eed9080000fb,Viaggi Nostop Treseicinque,Info e Acquisto,Viaggi,C'è un limite di età per sottoscrivere la Viaggi Nostop Vacanza TreSeiCinque?,Qual è il limite di età per sottoscrivere la polizza Viaggi Nostop Vacanza TreSeiCinque?,Esiste un limite di età per stipulare una polizza Viaggi Nostop TreSeiCinque?,Se ho 75 anni posso stipulare una polizza Viaggi Nostop Vacanza TreSeiCinque?,Fino a quale età posso acquistare una polizza Viaggi Nostop TreSeiCinque?,Quale età devo avere per poter sottoscrivere una polizza Viaggi Nostop Vacanza TreSeiCinque?,,,,,,,,,,,,,,,,,,,,,,,La persona assicurata non deve superare l'età di 70 anni.
56af6c46e0e2eed9080000fe,Viaggi Nostop Stage,Info e Acquisto,Viaggi,Quali sono i casi in cui conviene acquistare una Viaggi Nostop Stage?,Quando è conveniente acquistare una polizza Viaggi Nostop Stage?,Quali sono i casi in cui conviene acquistare una Viaggi Nostop Stage?,Per chi è pensata la polizza Viaggi Nostop Stage?,Per chi è consigliabile scegliere la polizza Viaggi Nostop Stage?,,,,,,,,,,,,,,,,,,,,,,,,Quando si viaggia per uno stage all'estero o motivi di studio.
56af6c47e0e2eed908000101,Viaggi Nostop Stage,Info e Acquisto,Viaggi,Qual è la durata massima della Viaggi Nostop Stage?,Qual è la durata massima della polizza Viaggi Nostop Stage?,Quanti mesi copre la polizza Viaggi Nostop Stage?,Per quanto tempo posso essere assicurato con la polizza Viaggi Nostop Stage?,Qual è il periodo di validità della polizza Viaggi Nostop Stage?,Quanto tempo dura la polizza Viaggi Nostop Stage?,,,,,,,,,,,,,,,,,,,,,,,La copertura assicurativa è valida per 6 mesi
56af6c48e0e2eed908000104,Viaggi Nostop Stage,Info e Acquisto,Viaggi,Ci sono limiti di età per stipulare una Viaggi Nostop Stage?,Qual è il limite di età per stipulare una polizza Viaggi Nostop Stage?,Esiste un limite di età per stipulare una polizza Viaggi Nostop Stage?,Se ho 30 anni posso stipulare una polizza Viaggi Nostop Stage?,Fino a quale età posso acquistare una polizza Viaggi Nostop Stage?,Quali sono i requisiti per stipulare una polizza Viaggi Nostop Stage?,Quale età devo avere per poter sottoscrivere una polizza Viaggi Nostop Stage?,,,,,,,,,,,,,,,,,,,,,,La polizza è valida per i giovani di età compresa tra i 18 e i 35 anni
56af6c49e0e2eed908000107,Viaggi Nostop Gruppi,Info e Acquisto,Viaggi,Quando è possibile stipulare la polizza Viaggi Nostop Gruppi?,Quali garanzie offre la polizza Viaggi Nostop Gruppi e qual'è il numero minimo di persone da assicurare?,Quando è possibile stipulare la polizza Viaggi Nostop Gruppi?,Quali coperture offre la polizza Viaggi Nostop Gruppi?,In quali casi sono coperto dalla polizza Viaggi Nostop Gruppi?,Quali sono le condizioni da rispettare per poter stipulare la polizza Viaggi Nostop Gruppi?,In cosa consiste la polizza Viaggi Nostop Gruppi?,La polizza Viaggi Nostop Gruppi garantisce assistenza medico-sanitaria?,La polizza Viaggi Nostop Gruppi garantisce anche il bagaglio e gli effetti personali?,Quanto deve essere numeroso un gruppo per poter sottoscrivere una polizza Viaggi Nostop Gruppi?,Da quante persone deve essere formato un gruppo  per essere assicurabile con la polizza Viaggi Nostop Gruppi?,,,,,,,,,,,,,,,,,,"La polizza Viaggi Nostop Gruppi garantisce assistenza sanitaria in tutto il mondo 24 ore su 24 e copre anche il bagaglio o gli effetti personali in caso di furto o smarrimento, può essere stipulata quando i viaggiatori da assicurare sono almeno in 10 ed il viaggio ha una durata massima di 30 giorni."
56af6c4ae0e2eed90800010a,Viaggi Nostop Gruppi,Info e Acquisto,Viaggi,Qual è il numero minimo di persone da assicurare per la polizza Viaggi Nostop Gruppi?,Qual è il numero minimo di persone da assicurare per la polizza Viaggi Nostop Gruppi?,,,,,,,,,,,,,,,,,,,,,,,,,,,Da dieci in su.
56af6c4be0e2eed90800010d,Viaggi Nostop Lavoro,Info e Acquisto,Viaggi,Quali sono i casi in cui conviene acquistare una Viaggi Nostop Lavoro?,Quando è conveniente stipulare la polizza Viaggi Nostop Lavoro?,Quali sono i casi in cui conviene acquistare una Viaggi Nostop Lavoro?,Per chi è pensata la polizza Viaggi Nostop Lavoro?,Per chi è consigliabile scegliere la polizza Viaggi Nostop Lavoro?,,,,,,,,,,,,,,,,,,,,,,,,"Quando si viaggia per motivi di lavoro, sia per viaggi di breve durata che per trasferimenti temporanei all'estero"
56af6c4ce0e2eed908000110,Viaggi Nostop Lavoro,Info e Acquisto,"Viaggi, Auto e Mobilità, Casa e Famiglia, Salute",Il contraente della polizza deve essere per forza un'azienda?,Il contraente della polizza Viaggi Nostop Lavoro deve essere per necessariamente un'azienda?,Sole un'azienda può sottoscrivere la polizza Viaggi Nostop Lavoro?,La polizza Viaggi Nostop Lavoro è pensata soltanto per le aziende?,,,,,,,,,,,,,,,,,,,,,,,,,"No, può essere anche un contraente individuale fornendo il codice fiscale"
56af6c4de0e2eed908000113,Viaggi Nostop Lavoro,Info e Acquisto,Viaggi,Qual è il numero minimo di persone da assicurare per la polizza Viaggi Nostop Lavoro?,Quante persone possono essere assicurate con la polizza Viaggi Nostop Lavoro?,Esiste un numero minimo di persone assicurabili con la polizza Viaggi Nostop Lavoro?,Qual è il numero minimo di persone da assicurare per la polizza Viaggi Nostop Lavoro?,Qual è il numero massimo di persone per cui può essere stipulata la polizza Viaggi Nostop Lavoro?,La polizza Viaggi Nostop Lavoro può essere stipulata per più persone?,,,,,,,,,,,,,,,,,,,,,,,Da 1 a 9
56af6c4ee0e2eed908000116,Outdoor Noproblem,Info e Acquisto,Viaggi,Cosa offre la polizza Outdoor Noproblem?,Quali garanzie offre la polizza Outdoor Noproblem?,Cosa garantisce la polizza Outdoor Noproblem?,In cosa consiste la polizza Outdoor Noproblem?,Quali servizi mi offre la polizza Outdoor Noproblem?,Quali servizi mi assicuro acquistando la polizza Outdoor Noproblem?,Quale tipo di protezione offre la polizza Outdoor Noproblem?,In quali luoghi è valida la polizza Outdoor Noproblem?,,,,,,,,,,,,,,,,,,,,,"Outdoor Noproblem è la polizza che garantisce protezione durante la pratica dell'attività outdoor in qualsiasi stagione, ovunque ti trovi."
56af6c4ee0e2eed908000119,Outdoor Noproblem,Info e Acquisto,Viaggi,Outdoor Noproblem copre le spese mediche per ricerca e soccorso?,La polizza Outdoor Noproblem garantisce le spese mediche per ricerca e soccorso?,Le spese mediche per ricerca e soccorso sono coperte dalla polizza Outdoor Noproblem?,Le spese per ricerca e soccorso vengono rimborsate da Europ Assistance?,Come vengono gestite le spese mediche per ricerca e soccorso per la polizza Outdoor Noproblem?,Per la polizza Outdoor Noproblem è prevista la copertura delle spese mediche per ricerca e soccorso?,"Se ho la polizza Outdoor Noproblem, sono assicurato anche per le spese mediche per ricerca e soccorso?",Ho una polizza Outdoor Noproblem: mi garantite il rimborso delle spese mediche per ricerca e soccorso?,,,,,,,,,,,,,,,,,,,,,"Europ Assistance provvederà al rimborso delle spese, nel limite del massimale, per la ricerca, salvataggio e/o recupero, anche con l'ausilio di elicottero, sia tentato che compiuto."
56af6c4fe0e2eed90800011c,Outdoor Noproblem,Info e Acquisto,Viaggi,In che formule posso acquistare Outdoor Noproblem?,Quali sono le formule in cui può essere acquistata la polizza Outdoor Noproblem?,In quali formule è disponibile la polizza Outdoor Noproblem?,Quale durata può avere la polizza Outdoor Noproblem?,Quanto dura la polizza Outdoor Noproblem?,Posso acquistare la polizza Outdoor Noproblem solo per una settimana?,Esistono diverse tipologie di polizze Outdoor Noproblem?,,,,,,,,,,,,,,,,,,,,,,"Outdoor Noproblem è presente in tre formule: settimanale, annuale e 36 mesi."
56af6c50e0e2eed90800011f,Outdoor Noproblem,Info e Acquisto,Viaggi,Quali sono le modalità di pagamento per la formula 36 mesi di Outdoor Noproblem?,Quali sono le modalità di pagamento per la formula 36 mesi di Outdoor Noproblem?,Come può essere acquistata la formula 36 mesi della polizza Outdoor Noproblem?,Vorrei acquistare  la formula 36 mesi della polizza Outdoor Noproblem: come posso fare?,La formula 36 mesi della polizza Outdoor Noproblem quali metodi di pagamento prevede?,,,,,,,,,,,,,,,,,,,,,,,,La formula 36 mesi può essere acquistata con addebito diretto su carta di credito mensilmente.
56af6c51e0e2eed908000122,Infortuni In Volo,Info e Acquisto,Viaggi,Quali sono i casi in cui conviene acquistare una Viaggi Nostop vacanza Infortuni in Volo?,Quando è conveniente acquistare una polizza Viaggi Nostop Vacanza Infortuni in Volo?,Quali sono i casi in cui conviene acquistare una Viaggi Nostop Vacanza Infortuni in Volo?,Per chi è pensata la polizza Viaggi Nostop Vacanza Infortuni in Volo?,Per chi è consigliabile scegliere la polizza Viaggi Nostop Vacanza Infortuni in Volo? ,Quale copertura offre la polizza Viaggi Nostop Vacanza Infortuni in Volo?,,,,,,,,,,,,,,,,,,,,,,,In caso di viaggio aereo per proteggersi da un infortunio occorso durante il volo.
56af6c52e0e2eed908000125,Infortuni In Volo,Info e Acquisto,Viaggi,Per acquistare una Viaggi Nostop Vacanza Infortuni in Volo è necessario assicurare tutti i voli aerei presenti in una vacanza?,Per acquistare una Viaggi Nostop Vacanza Infortuni in Volo è necessario assicurare tutti i voli aerei presenti in una vacanza?,La polizza Viaggi Nostop Vacanza Infortuni in Volo deve necessariamente coprire tutti i voli aerei da effettuare durante la vacanza?,Con la polizza Viaggi Nostop Vacanza Infortuni in Volo sono vincolato ad assicurare tutti i voli aerei della vacanza?,La polizza Viaggi Nostop Vacanza Infortuni in Volo copre tutti i voli aerei della vacanza?,"Se acquisto una polizza Viaggi Nostop Vacanza Infortuni in volo, devo assicurare tutti i voli presenti nella vacanza?",Tutti i voli presenti nella vacanza sono assicurati se acquisto una polizza Viaggi No stop Vacanza Infortuni in Volo?,,,,,,,,,,,,,,,,,,,,,,"No, puoi scegliere di assicurare il solo volo di andata, i voli di andata e ritorno oppure tutti i voli che effettui durante il viaggio"
56af6c53e0e2eed908000128,Eura Casa Luce & Gas,Info e Acquisto,Casa e Famiglia,Cosa offre la polizza Eura Casa Luce & Gas?,Quali garanzie offre la polizza Eura Casa Luce & Gas?,Cosa offre la polizza Eura Casa Luce & Gas?,In cosa consiste la polizza Eura Casa Luce & Gas?,Quali servizi mi offre la polizza Eura Casa Luce & Gas?,Cosa garantisce la polizza Eura Casa Luce & Gas?,Quali servizi mi assicuro acquistando la polizza Eura Casa Luce & Gas?,Quale tipo di protezione offre la polizza Eura Casa Luce & Gas?,Quali coperture offre la polizza Eura Casa Luce & Gas?,,,,,,,,,,,,,,,,,,,,La polizza offre la protezione dell'impianto elettrico e a gas della tua casa
56af6c54e0e2eed90800012b,Eura Famiglia,Info e Acquisto,Casa e Famiglia,Cosa offre la polizza Eura Famiglia?,Quali garanzie offre la polizza Eura Famiglia?,Cosa offre la polizza Eura Famiglia?,In cosa consiste la polizza Eura Famiglia?,Quali servizi mi offre la polizza Eura Famiglia?,Cosa garantisce la polizza Eura Famiglia?,Quali servizi mi assicuro acquistando la polizza Eura Famiglia?,Quale tipo di protezione offre la polizza Eura Famiglia?,Quali danni risarcisce la polizza Eura Famiglia?,La polizza Eura Famiglia risarcisce solo i danni causati da un componente del nucleo familiare?,La polizza Eura Famiglia copre anche i danni causati dagli animali domestici?,La polizza Eura Famiglia copre anche i danni causati dagli addetti ai servizi domestici?,,,,,,,,,,,,,,,,,"Eura Famiglia è la polizza Responsabilità Civile della famiglia che risarcisce i danni causati involontariamente a terzi da parte di un componente del nucleo familiare, da un addetto ai servizi domestici oppure da un animale domestico. "
56af6c55e0e2eed90800012e,Eura Famiglia,Info e Acquisto,Casa e Famiglia,Eura Famiglia risarcisce solo i danni causati da un componente del nucleo familiare?,La polizza Eura Famiglia risarcisce solo i danni causati da un componente del nucleo familiare?,,,,,,,,,,,,,,,,,,,,,,,,,,,"Eura Famiglia copre i danni involontariamente causati a terzi da te o da un componente del tuo nucleo familiare, da un addetto ai servizi domestici o dall'animale domestico"
56af6c56e0e2eed908000131,Eura Famiglia,Info e Acquisto,Casa e Famiglia,Eura Famiglia copre solo i danni causati in casa?,La polizza Eura Famiglia copre solo i danni causati in casa?,La polizza Eura Famiglia copre anche i danni causati fuori casa?,"Se acquisto una polizza Eura Famiglia, sono coperto sia dentro casa che fuori?",I danni causati fuori casa sono comunque coperti dalla polizza Eura Famiglia?,,,,,,,,,,,,,,,,,,,,,,,,Eura Famiglia copre i danni involontariamente causati a casa o fuori casa
56af6c58e0e2eed908000134,Domande Generiche,Info e Acquisto,Salute,Cosa offre la polizza Eura Salute Di Più?,Quali garanzie offre la polizza Eura Salute Di Più?,Cosa offre la polizza Eura Salute Di Più?,In cosa consiste la polizza Eura Salute Di Più?,Quali servizi offre la polizza Eura Salute Di più?,Cosa garantisce la polizza Eura Salute Di Più?,Quali servizi mi assicuro acquistando la polizza Eura Salute Di Più?,Quale protezione offre la polizza Eura Salute Di Più?,Quali spese mediche sono coperte dalla polizza Eura Salute Di Più?,Come funziona la polizza Eura Salute Di Più?,Che tipo di coperture garantisce la polizza Eura Salute Di Più?,,,,,,,,,,,,,,,,,,"Eura Salute Di Più offre, in caso di intervento chirurgico o malattia grave, una copertura delle spese mediche proporzionata alla gravità dell'evento"
56af6c58e0e2eed908000137,Domande Generiche,Info e Acquisto,Salute,E' richiesto un questionario sullo stato di salute per sottoscrivere la polizza?,E' richiesto un questionario sullo stato di salute per sottoscrivere la polizza?,Devo compilare un questionario sul mio stato di salute per stipulare la polizza?,Devo attestare il mio stato di salute per poter stipulare la polizza?,Sono richieste informazioni sul mio stato di salute per acquistare la polizza?,,,,,,,,,,,,,,,,,,,,,,,,"Sì, per sottoscrivere la polizza è necessario compilare un breve questionario on-line"
56af6c59e0e2eed90800013a,Domande Generiche,Info e Acquisto,Salute,Esiste un limite di età per sottoscrivere la polizza Eura Salute Di Più?,Qual è il limite di età per sottoscrivere la polizza Eura Salute Di Più?,Esiste un limite di età per sottoscrivere la polizza Eura Salute Di Più?,Fino a quando può essere rinnovata la polizza Eura Salute Di Più?,Quale età si deve avere per sottoscrivere la polizza Eura Salute Di Più?,Posso assicurare una persona di 70 anni con la polizza Eura Salute Di più?,Che età devono avere le persone da assicurare con la polizza Eura Salute Di Più?,Quali sono le condizioni da rispettare per sottoscrivere la polizza Eura Salute Di Più?,Ci sono dei limiti anagrafici per poter sottoscrivere la polizza Eura Salute Di Più?,,,,,,,,,,,,,,,,,,,,"Sì, la polizza può essere sottoscritta fino ai 70 anni, e può rinnovarsi fino a 75 anni"
56af6c5ae0e2eed90800013d,Eura Salute Al mio fianco,Info e Acquisto,Salute,Cosa offre la polizza Eura Salute al Mio Fianco?,Quali garanzie offre la polizza Eura Salute al Mio Fianco?,Cosa offre la polizza Eura Salute al Mio Fianco?,In cosa consiste la polizza Eura Salute al Mio Fianco?,Quali servizi offre la polizza Eura Salute al Mio Fianco?,Cosa garantisce la polizza Eura Salute al Mio Fianco?,Quali servizi mi assicuro acquistando la polizza Eura Salute al Mio Fianco?,Quale protezione offre la polizza Eura Salute al Mio Fianco?,Quali coperture offre la polizza Eura Salute al Mio Fianco?,La polizza Eura Salute al Mio Fianco prevede l'assistenza a domicilio?,In quali casi è attiva la polizza Eura Salute al Mio Fianco?,,,,,,,,,,,,,,,,,,La polizza Eura Salute al Mio Fianco offre assistenza a domicilio quando la malattia o infortunio ti tengono a casa
56af6c5be0e2eed908000140,Eura Salute Al mio fianco,Info e Acquisto,Salute,Esiste un limite di età per sottoscrivere la polizza Eura Salute Al mio fianco?,Qual è il limite di età per sottoscrivere la polizza Eura Salute al Mio Fianco?,Esiste un limite di età per sottoscrivere la polizza Eura Salute Al mio Fianco?,Quale età si deve avere per stipulare la polizza Eura Salute al Mio Fianco?,Che età devono avere le persone da assicurare con la polizza Eura Salute al Mio Fianco?,Fino a quando può essere rinnovata la polizza Eura Salute al Mio Fianco?,Quali sono le condizioni da rispettare per sottoscrivere la polizza Eura Salute al Mio Fianco?,Ci sono dei limiti anagrafici per poter sottoscrivere la polizza Eura Salute al Mio Fianco?,Posso assicurare una persona di 70 anni con la polizza Eura Salute al Mio Fianco?,,,,,,,,,,,,,,,,,,,,"Vale per persone di età non superiore a 75 anni, purché al momento della sottoscrizione della Polizza, non abbiano ancora compiuto i 65 anni di età."
56af6c5ce0e2eed908000143,Eura Salute Subito Protetto,Info e Acquisto,Salute,Cosa offre la polizza Eura Salute Subito Protetto?,Quali garanzie offre la polizza Eura Salute Subito Protetto?,Cosa offre la polizza Eura Salute Subito Protetto?,Cosa garantisce la polizza Eura Salute Subito Protetto?,In cosa consiste la polizza Eura Salute Subito Protetto?,Quali servizi offre la polizza Eura Salute Subito Protetto?,Quali servizi mi assicuto acquistando la polizza Eura Salute Subito Protetto?,Quali coperture garantisce la polizza Eura Salute Subito Protetto?,Come funziona la polizza Eura Salute Subito Protetto?,Quale protezione offre la polizza Eura Salute Subito Protetto? ,Quali infortuni sono coperti dalla polizza Eura Salute Subito Protetto?,In quali situazioni è attiva la polizza Eura Salute Subito Protetto?,La polizza Eura Salute Subito Protetto mi garantisce anche durante le attività sportive?,,,,,,,,,,,,,,,,"Con la polizza Eura Salute Subito Protetto hai la copertura degli infortuni in casa, sul lavoro, nel tempo libero e durante le attività sportive"
56af6c5de0e2eed908000146,Eura Salute Subito Protetto,Info e Acquisto,Salute,Posso coprire le spese mediche dovute ad un infortunio con la polizza Eura Salute Subito Protetto?,Le spese mediche dovute a un infortunio vengono coperte con la polizza Eura Salute Subito Protetto?,Posso coprire le spese mediche dovute a un infortunio con la polizza Eura Salute Subito Protetto?,"In caso di infortunio, le spese mediche sono coperte dalla polizza Eura Salute Subito Protetto?","In caso di infortunio, quale tipo di indennizzo è previsto dalla polizza Eura Salute Subito Protetto?",Ho sibito un infortunio: le spese mediche mi verranno coperte dalla polizza Eura Salute Subito Protetto?,L'indennizzo assicurato dalla polizza Eura Salute Subito Protetto è fisso oppure variabile?,Come viene calcolato l'indennizzo assicurato dalla polizza Eura Salute Subito Protetto in caso di infortunio?,Le spese mediche dovute a un infortunio vengono rimborsate con la polizza Eura Salute Subito Protetto?,La polizza Eura Salute Subito Protetto risarcisce le spese mediche dovute a infortunio?,La polizza Eura Salute Subito Protetto mi copre le spese mediche in caso di infortunio?,,,,,,,,,,,,,,,,,,Con la polizza Eura Salute Subito Protetto hai un indennizzo economico immediato e predefinito sulla base del tipo di infortunio.
56af6c5ee0e2eed908000149,Eura Salute Subito Protetto,Info e Acquisto,Salute,Esiste un limite di età per sottoscrivere la polizza Eura Salute Subito Protetto?,Qual è il limite di età per sottoscrivere la polizza Eura Salute Subito Protetto?,Esiste un limite di età per sottoscrivere la polizza Eura Salute Subito Protetto?,Quale età si deve avere per poter stipulare la polizza Eura Salute Subito Protetto?,Che età devono avere le persone da assicurare con la polizza Eura Salute Subito Protetto?,Per quali persone è valida la polizza Eura Salute Subito Protetto?,Quali sono le condizioni da rispettare per sottoscrivere la polizza Eura Salute Subito Protetto?,Ci sono dei limiti anagrafici per poter sottoscrivere la polizza Eura Salute Subito Protetto?,Posso assicurare una persona di 70 anni con la polizza Eura Salute Subito Protetto?,,,,,,,,,,,,,,,,,,,,Vale per persone di età non superiore a 75 anni
56af6c5fe0e2eed90800014c,Assistenza On Demand Casa,Info e Acquisto,"Viaggi, Auto e Mobilità, Casa e Famiglia, Salute",Cosa offre l'Assistenza On Demand casa di Europ Assistance?,Cosa offre l'Assistenza On Demand Casa?,Quali servizi offre l'Assistenza On Demand Casa?,Quando posso chiamare l'Assistenza On Demand Casa?,Come funziona l'Assistenza On Demand Casa?,Da chi è composta l'Assistenza On Demand Casa?,Posso richiedere l'Assistenza On Demand Casa anche se non ho una polizza Europ Assistance?,Chi può chiedere l'Assistenza On Demand Casa?,Quando è disponibile l'Assistenza On Demand Casa?,Di cosa si occupa l'Assistenza On Demand Casa?,In quali casi posso chiedere l'intervento dell'Assistenza On Demand Casa?,I servizi di Assistenza On Demand Casa sono disponibili anche di notte?,Quali problemi risolve l'Assistenza On Demand Casa?,,,,,,,,,,,,,,,,"L'Assistenza on Demand Casa mette a tua disposizione un network di artigiani specializzati e qualificati, in grado di intervenire tempestivamente, giorno e notte, per aiutarti a risolvere le disavventure domestiche, anche se non hai una polizza."
56af6c60e0e2eed90800014f,Assistenza On Demand Casa,Info e Acquisto,"Viaggi, Auto e Mobilità, Casa e Famiglia, Salute",Quali sono gli artigiani a disposizione dei servizi di Assistenza on Demand Casa?,Quali sono gli artigiani a disposizione dei servizi di Assistenza on Demand Casa?,Quali artigiani sono disponibili per i servizi di Assistenza On Demand Casa?,Quali tipologie di interventi possono essere richiesti grazie all'Assistenza On Demand Casa?,Gli artigiani disponibili per i servizi di Assistenza On Demand Casa che tipo di interventi possono eseguire?,Quali artigiani posso richiedere con l'Assistenza On Demand Casa?,L'Assistenza On Demand Casa su quali artigiani può contare?,,,,,,,,,,,,,,,,,,,,,,"Gli artigiani che possono intervenire anche senza una polizza sono: idraulico, fabbro, elettricista, tapparellista, riparatore di elettrodomestici, vigilante in emergenza, idraulico per il servizio di manutenzione caldaia"
56af6c61e0e2eed908000152,Assistenza On Demand Salute,Info e Acquisto,"Viaggi, Auto e Mobilità, Casa e Famiglia, Salute",Cosa offre l'Assistenza on Demand Salute di Europ Assistance?,Cosa offre l'Assistenza On Demand Salute?,Quali servizi offre l'Assistenza On Demand Salute?,Come funziona l'Assistenza On Demand Salute?,Quando posso chiamare l'Assistenza On Demand Salute?,Quando è disponibile l'Assistenza On Demand Salute?,Di cosa si occupa l'Assistenza On Demand Salute?,Da chi è composta l'Assistenza On Demand Salute?,,,,,,,,,,,,,,,,,,,,,"L'Assistenza on Demand Salute mette a tua disposizione una rete di professionisti specializzati, una Centrale medica sempre operativa, giorno e notte, con costi certi e trasparenti sin da subito."
56af6c62e0e2eed908000155,Assistenza On Demand Salute,Info e Acquisto,"Viaggi, Auto e Mobilità, Casa e Famiglia, Salute",Quali sono i professionisti a disposizione con i servizi di Assistenza on Demand Salute?,Quali sono i professionisti a disposizione dei servizi di Assistenza on Demand Salute?,Quali professionisti sono disponibili con l'Assistenza On Demand Salute?,Quali professionisti posso richiedere con l'Assistenza On Demand Salute?,L'Assistenza On Demand Salute su quali professionisti può contare?,I servizi di Assistenza On Demand Salute sono disponibili a domicilio?,Posso richiedere l'Assistenza On Demand Salute anche se non ho una polizza Europ Assistance?,Chi può chiedere l'Assistenza On Demand Salute?,I servizi di Assistenza On Demand Salute sono disponibili anche di notte?,,,,,,,,,,,,,,,,,,,,"I professionisti che puoi avere a domicilio, a disposizione anche senza una polizza, sono: medico, pediatra, infermiere, fisioterapista, assistente alla persona, operatore socio-sanitario per veglia notturna, badante in emergenza, personale paramedico per trasporto assistito, personale infermieristico per un elettrocardiogramma a domicilio"
